UID	TIME	A	B	C	D	E	F
double	double	double	double	double	double	double	double
37	33	53.500000	0.448597	1.281767	-0.154088	0.012166	0.021930
37	34	53.750000	0.448597	1.234337	-0.149912	0.008875	0.021708
37	35	54.250000	0.448597	1.151096	-0.144790	0.008142	0.021537
37	36	49.750000	0.448597	1.953112	-0.222572	0.018339	0.022353
37	37	49.000000	0.448597	2.117284	-0.235296	0.010691	0.021936
37	38	46.625000	0.448597	2.723375	-0.278672	0.008570	0.019917
37	39	46.125000	0.448597	2.859477	-0.287272	0.011690	0.019247
37	40	44.875000	0.448597	3.229256	-0.309690	0.007013	0.017327
37	41	46.125000	0.448597	2.849135	-0.290374	0.012947	0.019128
37	42	47.250000	0.448597	2.525423	-0.274899	0.012438	0.020402
37	43	46.000000	0.448597	2.875321	-0.295534	0.013865	0.018823
37	44	47.125000	0.448597	2.546574	-0.279472	0.012314	0.020158
37	45	46.875000	0.448597	2.610345	-0.284078	0.005869	0.019801
37	46	46.375000	0.448597	2.748468	-0.293604	0.006550	0.019132
37	47	46.625000	0.448597	2.669260	-0.291180	0.006618	0.019377
37	48	46.750000	0.448597	2.626297	-0.290912	0.010426	0.019467
37	49	48.125000	0.448597	2.236401	-0.265534	0.011133	0.020707
37	50	47.750000	0.448597	2.329076	-0.273286	0.009348	0.020337
37	51	48.000000	0.448597	2.252725	-0.269634	0.014381	0.020463
37	52	46.500000	0.448597	2.673864	-0.303210	0.012321	0.018889
37	53	47.750000	0.448597	2.303686	-0.277180	0.011879	0.020148
37	54	48.500000	0.448597	2.091397	-0.264484	0.013788	0.020613
37	55	47.500000	0.448597	2.356490	-0.285068	0.017988	0.019788
37	56	48.125000	0.448597	2.172812	-0.274168	0.013901	0.020219
37	57	48.875000	0.448597	1.962677	-0.258098	0.016971	0.020559
37	58	48.000000	0.448597	2.187923	-0.278982	0.012922	0.019971
37	59	49.250000	0.448597	1.845024	-0.250832	0.013657	0.020521
37	60	50.250000	0.448597	1.594491	-0.226492	0.018335	0.020584
37	61	50.125000	0.448597	1.610314	-0.230364	0.017663	0.020476
37	62	47.625000	0.448597	2.257456	-0.294232	0.011841	0.019393
37	63	47.250000	0.448597	2.360687	-0.304852	0.007961	0.018937
37	64	46.250000	0.448597	2.670171	-0.330990	0.013435	0.017614
37	65	46.375000	0.448597	2.621379	-0.330022	0.011524	0.017711
37	66	45.625000	0.448597	2.868418	-0.348514	0.013245	0.016515
37	67	44.750000	0.448597	3.178402	-0.369868	0.014412	0.014916
37	68	44.625000	0.448597	3.221532	-0.374738	0.010822	0.014586
37	69	44.125000	0.448597	3.409090	-0.383696	0.003580	0.013617
37	70	44.375000	0.448597	3.310979	-0.384838	0.006262	0.013931
37	71	44.750000	0.448597	3.163571	-0.383285	0.007734	0.014456
37	72	44.125000	0.448597	3.402739	-0.392134	0.008057	0.013265
37	73	44.625000	0.448597	3.204297	-0.387792	0.005329	0.014037
37	74	45.625000	0.448597	2.820407	-0.367118	0.009954	0.015721
37	75	44.625000	0.448597	3.197689	-0.394140	0.013384	0.013756
37	76	45.500000	0.448597	2.855783	-0.377764	0.005465	0.015284
37	77	45.625000	0.448597	2.802068	-0.379030	0.025156	0.015357
37	78	46.125000	0.448597	2.606567	-0.368994	0.018709	0.016102
37	79	46.250000	0.448597	2.556021	-0.365806	0.012394	0.016261
37	80	45.250000	0.448597	2.936391	-0.392460	0.016819	0.014553
37	81	45.375000	0.448597	2.888179	-0.389578	0.012646	0.014761
37	82	44.875000	0.448597	3.086930	-0.404492	0.024279	0.013812
37	83	45.250000	0.448597	2.938321	-0.392720	0.016878	0.014561
37	84	43.375000	0.448597	3.707555	-0.417058	0.005306	0.011148
37	85	44.625000	0.448597	3.190784	-0.408300	0.008787	0.013334
37	86	43.875000	0.448597	3.501058	-0.415842	0.001844	0.011985
37	87	44.875000	0.448597	3.090312	-0.404934	0.024290	0.013828
37	88	45.500000	0.448597	2.843997	-0.388124	0.007902	0.015001
37	89	45.750000	0.448597	2.748217	-0.381690	0.021065	0.015472
37	90	45.125000	0.448597	2.992209	-0.396672	0.016478	0.014333
37	91	44.500000	0.448597	3.246195	-0.410462	0.007364	0.013124
37	92	44.875000	0.448597	3.093699	-0.405380	0.024290	0.013844
37	93	45.375000	0.448597	2.895781	-0.390600	0.012726	0.014797
37	94	44.500000	0.448597	3.248329	-0.410730	0.007401	0.013130
37	95	45.125000	0.448597	2.995488	-0.397106	0.016485	0.014348
37	96	45.125000	0.448597	2.996143	-0.397194	0.016508	0.014353
37	97	45.750000	0.448597	2.753036	-0.382362	0.021084	0.015501
37	98	45.125000	0.448597	2.997457	-0.397368	0.016514	0.014357
37	99	44.750000	0.448597	3.149500	-0.408552	0.001402	0.013596
37	100	45.375000	0.448597	2.900224	-0.391204	0.012720	0.014822
37	101	47.375000	0.448597	2.170349	-0.336604	0.019268	0.017781
37	102	48.750000	0.448597	1.732285	-0.299574	0.019149	0.018893
37	103	48.500000	0.448597	1.808629	-0.307946	0.017674	0.018778
37	104	48.625000	0.448597	1.770746	-0.303924	0.022964	0.018852
37	105	49.125000	0.448597	1.623365	-0.286752	0.023012	0.019065
37	106	46.500000	0.448597	2.457130	-0.373884	0.017561	0.016455
37	107	46.375000	0.448597	2.484475	-0.388336	0.017113	0.016091
37	108	45.750000	0.448597	2.724810	-0.410834	0.013756	0.014923
37	109	46.750000	0.448597	2.308635	-0.388108	0.035837	0.016289
37	110	45.625000	0.448597	2.748749	-0.423008	0.017012	0.014263
37	111	46.000000	0.448597	2.575737	-0.421630	0.022085	0.014723
37	112	46.250000	0.448597	2.455192	-0.422110	0.016912	0.014882
37	113	47.625000	0.448597	1.873393	-0.373388	0.027229	0.016325
37	114	49.125000	0.448597	1.328840	-0.302006	0.034831	0.016654
37	115	48.250000	0.448597	1.581466	-0.349282	0.037530	0.016250
37	116	46.875000	0.448597	2.087263	-0.419752	0.021948	0.014777
37	117	47.125000	0.448597	1.953948	-0.411888	0.023916	0.014730
37	118	46.125000	0.448597	2.360857	-0.463590	0.027767	0.012949
37	119	45.250000	0.448597	2.759305	-0.499318	0.022114	0.010935
37	120	44.000000	0.448597	3.402884	-0.528592	-0.004431	0.008239
38	1	46.250000	0.430944	2.903680	-0.254468	0.008730	0.021017
38	2	47.000000	0.430944	2.713636	-0.242638	0.006884	0.021700
38	3	46.375000	0.430944	2.864761	-0.253788	0.014229	0.021073
38	4	43.750000	0.430944	3.574622	-0.287226	0.007122	0.017345
38	5	44.250000	0.430944	3.430376	-0.284760	0.003685	0.018069
38	6	44.625000	0.430944	3.322374	-0.280154	0.011126	0.018603
38	7	46.750000	0.430944	2.755090	-0.250336	0.007833	0.021269
38	8	45.875000	0.430944	2.976813	-0.265188	0.005959	0.020282
38	9	45.250000	0.430944	3.142086	-0.273805	0.007500	0.019382
38	10	45.250000	0.430944	3.139317	-0.274976	0.005884	0.019343
38	11	46.000000	0.430944	2.933082	-0.266096	0.008696	0.020289
38	12	45.375000	0.430944	3.099083	-0.275884	0.010206	0.019425
38	13	46.000000	0.430944	2.925821	-0.267730	0.009747	0.020198
38	14	45.375000	0.430944	3.093113	-0.278008	0.004360	0.019328
38	15	44.000000	0.430944	3.485546	-0.295247	0.005201	0.017158
38	16	46.000000	0.430944	2.914741	-0.270306	0.010502	0.020032
38	17	45.375000	0.430944	3.083920	-0.280650	0.005779	0.019179
38	18	45.500000	0.430944	3.045663	-0.280322	0.008638	0.019287
38	19	47.250000	0.430944	2.575451	-0.253424	0.005522	0.021254
38	20	45.250000	0.430944	3.110066	-0.285020	0.006622	0.018847
38	21	44.875000	0.430944	3.215496	-0.292684	0.006817	0.018229
38	22	44.250000	0.430944	3.398458	-0.299652	0.006092	0.017188
38	23	42.625000	0.430944	3.900802	-0.318386	0.000351	0.014308
38	24	42.500000	0.430944	3.940821	-0.319792	0.002672	0.014045
38	25	44.000000	0.430944	3.468569	-0.306266	0.007938	0.016615
38	26	44.500000	0.430944	3.314193	-0.302428	0.006285	0.017343
38	27	44.125000	0.430944	3.426568	-0.308022	0.003351	0.016705
38	28	45.000000	0.430944	3.158653	-0.296924	0.009987	0.018013
38	29	44.875000	0.430944	3.192957	-0.300186	0.014675	0.017778
38	30	45.125000	0.430944	3.115315	-0.297456	0.005507	0.018074
38	31	45.250000	0.430944	3.074806	-0.298066	0.002407	0.018203
38	32	45.875000	0.430944	2.887344	-0.288559	0.012461	0.019031
38	33	45.375000	0.430944	3.030449	-0.299202	0.007540	0.018265
38	34	44.375000	0.430944	3.334000	-0.316242	0.002556	0.016634
38	35	43.500000	0.430944	3.613632	-0.327860	0.005112	0.015063
38	36	44.875000	0.430944	3.172148	-0.308786	0.007332	0.017316
38	37	44.125000	0.430944	3.407184	-0.322432	0.011597	0.016025
38	38	43.500000	0.430944	3.610994	-0.333600	0.004652	0.014866
38	39	43.625000	0.430944	3.568288	-0.334146	0.011395	0.015001
38	40	42.250000	0.430944	4.034412	-0.341956	0.006721	0.012516
38	41	41.625000	0.430944	4.251320	-0.347606	0.005581	0.011271
38	42	42.000000	0.430944	4.123170	-0.346165	0.001701	0.011913
38	43	41.000000	0.430944	4.476196	-0.354320	0.004620	0.009887
38	44	42.375000	0.430944	3.995432	-0.347804	0.004862	0.012446
38	45	43.250000	0.430944	3.692083	-0.347536	-0.000633	0.013900
38	46	44.000000	0.430944	3.432269	-0.340292	0.013248	0.015129
38	47	45.250000	0.430944	3.017220	-0.321282	0.013489	0.017163
38	48	45.875000	0.430944	2.814496	-0.312826	0.010960	0.018027
38	49	44.875000	0.430944	3.132444	-0.329986	0.013885	0.016460
38	50	45.125000	0.430944	3.046845	-0.327584	0.009880	0.016772
38	51	45.750000	0.430944	2.839818	-0.320692	0.012026	0.017619
38	52	46.375000	0.430944	2.637332	-0.310734	0.012260	0.018427
38	53	47.125000	0.430944	2.403084	-0.294912	0.015608	0.019233
38	54	48.375000	0.430944	2.042948	-0.269456	0.012823	0.020142
38	55	48.000000	0.430944	2.136393	-0.278198	0.012306	0.019821
38	56	47.750000	0.430944	2.197687	-0.284030	0.012978	0.019546
38	57	47.500000	0.430944	2.260972	-0.292516	0.017097	0.019302
38	58	46.875000	0.430944	2.441641	-0.310910	0.014290	0.018599
38	59	45.500000	0.430944	2.884537	-0.340520	0.005341	0.016632
38	60	44.500000	0.430944	3.229804	-0.358438	0.010216	0.014928
38	61	44.875000	0.430944	3.093163	-0.354132	0.013769	0.015503
38	62	45.625000	0.430944	2.826251	-0.346502	0.006205	0.016593
38	63	44.875000	0.430944	3.086376	-0.361016	0.009392	0.015316
38	64	46.750000	0.430944	2.434956	-0.323136	0.018066	0.017955
38	65	46.000000	0.430944	2.678327	-0.343332	0.008842	0.016876
38	66	47.125000	0.430944	2.298606	-0.316568	0.012066	0.018216
38	67	47.500000	0.430944	2.171410	-0.311966	0.012878	0.018524
38	68	48.125000	0.430944	1.970798	-0.295924	0.019454	0.018949
38	69	46.500000	0.430944	2.478904	-0.338812	0.010611	0.017196
38	70	47.500000	0.430944	2.141533	-0.315604	0.014099	0.018259
38	71	45.500000	0.430944	2.819415	-0.372162	0.024536	0.015471
38	72	46.625000	0.430944	2.411804	-0.345506	0.012421	0.017104
38	73	46.125000	0.430944	2.580201	-0.358922	0.010313	0.016303
38	74	45.125000	0.430944	2.948744	-0.389046	0.017672	0.014527
38	75	44.000000	0.430944	3.395367	-0.406316	0.005873	0.012429
38	76	44.875000	0.430944	3.039855	-0.398522	0.017500	0.013865
38	77	46.250000	0.430944	2.504595	-0.371124	0.018169	0.016139
38	78	46.500000	0.430944	2.403868	-0.364780	0.017437	0.016359
38	79	47.000000	0.430944	2.219090	-0.351442	0.019688	0.016921
38	80	49.875000	0.430944	1.333507	-0.261298	0.030590	0.018593
38	81	49.625000	0.430944	1.400458	-0.271110	0.023013	0.018636
38	82	48.750000	0.430944	1.650054	-0.300162	0.020068	0.018382
38	83	48.250000	0.430944	1.804685	-0.315660	0.013391	0.018104
38	84	46.875000	0.430944	2.265745	-0.356210	0.024130	0.016796
38	85	47.750000	0.430944	1.966667	-0.329748	0.022699	0.017705
38	86	47.250000	0.430944	2.135484	-0.343670	0.023981	0.017229
38	87	48.000000	0.430944	1.886042	-0.322596	0.016690	0.017921
38	88	47.125000	0.430944	2.179697	-0.348194	0.019558	0.017115
38	89	47.875000	0.430944	1.927419	-0.326090	0.016726	0.017835
38	90	47.000000	0.430944	2.224442	-0.352291	0.019751	0.016960
38	91	48.250000	0.430944	1.807850	-0.316214	0.013428	0.018134
38	92	47.250000	0.430944	2.138292	-0.344120	0.024055	0.017250
38	93	47.875000	0.430944	1.929109	-0.326376	0.016734	0.017852
38	94	47.500000	0.430944	2.054174	-0.337455	0.010885	0.017533
38	95	50.250000	0.430944	1.243090	-0.244112	0.027260	0.018369
38	96	50.000000	0.430944	1.305803	-0.255840	0.032517	0.018533
38	97	49.000000	0.430944	1.581279	-0.292106	0.023952	0.018537
38	98	49.875000	0.430944	1.338774	-0.262328	0.030771	0.018664
38	99	49.750000	0.430944	1.372257	-0.267688	0.021655	0.018692
38	100	48.750000	0.430944	1.656572	-0.301348	0.020103	0.018453
38	101	48.000000	0.430944	1.891834	-0.323590	0.016736	0.017977
38	102	46.500000	0.430944	2.411113	-0.368842	0.015392	0.016375
38	103	45.750000	0.430944	2.694982	-0.390304	0.023289	0.015210
38	104	45.625000	0.430944	2.744663	-0.394264	0.015602	0.014971
38	105	44.750000	0.430944	3.099482	-0.416510	0.004930	0.013383
38	106	44.375000	0.430944	3.258778	-0.433228	0.003012	0.012472
38	107	44.750000	0.430944	3.099592	-0.433978	0.007893	0.013079
38	108	45.000000	0.430944	2.986809	-0.431472	0.015497	0.013301
38	109	43.375000	0.430944	3.705544	-0.454372	0.010744	0.010047
38	110	45.125000	0.430944	2.917528	-0.440366	0.012186	0.013088
38	111	43.750000	0.430944	3.543347	-0.463998	0.006542	0.010345
38	112	44.250000	0.430944	3.310469	-0.464178	0.007204	0.011060
38	113	43.750000	0.430944	3.554780	-0.477884	0.001637	0.009929
38	114	44.375000	0.430944	3.263412	-0.482512	0.010660	0.010692
38	115	45.250000	0.430944	2.843531	-0.475562	0.009748	0.011991
38	116	44.875000	0.430944	3.020269	-0.483546	0.000929	0.011092
38	117	44.250000	0.430944	3.331221	-0.496794	0.000305	0.009744
38	118	43.500000	0.430944	3.715453	-0.501100	-0.008459	0.008436
38	119	42.500000	0.430944	4.238739	-0.495386	-0.003025	0.007143
38	120	44.750000	0.430944	3.112505	-0.519232	0.007822	0.009645
39	1	43.625000	0.482093	3.812860	-0.267842	0.000738	0.018121
39	2	42.250000	0.482093	4.188036	-0.280436	0.011902	0.015763
39	3	42.375000	0.482093	4.152311	-0.279691	0.007732	0.015931
39	4	41.125000	0.482093	4.509273	-0.289544	-0.002026	0.013604
39	5	40.875000	0.482093	4.582192	-0.291162	0.007656	0.013105
39	6	40.375000	0.482093	4.730617	-0.298241	0.005356	0.011968
39	7	39.875000	0.482093	4.882157	-0.302464	0.001068	0.010915
39	8	38.750000	0.482093	5.224597	-0.302197	-0.000896	0.008972
39	9	40.875000	0.482093	4.584991	-0.296102	0.003094	0.012797
39	10	39.875000	0.482093	4.886808	-0.304214	0.005695	0.010761
39	11	40.000000	0.482093	4.850377	-0.304182	0.001328	0.010954
39	12	40.500000	0.482093	4.700161	-0.302169	0.000378	0.011905
39	13	39.750000	0.482093	4.930013	-0.306519	0.001842	0.010343
39	14	38.625000	0.482093	5.278669	-0.308530	0.004417	0.008283
39	15	39.125000	0.482093	5.126932	-0.309552	0.004913	0.009063
39	16	39.500000	0.482093	5.013109	-0.309951	0.003128	0.009676
39	17	40.875000	0.482093	4.592161	-0.304986	0.006699	0.012257
39	18	41.625000	0.482093	4.365629	-0.301208	0.010406	0.013624
39	19	42.375000	0.482093	4.142358	-0.295623	0.004955	0.014964
39	20	41.375000	0.482093	4.442402	-0.304878	0.001137	0.013017
39	21	43.000000	0.482093	3.956466	-0.293304	0.009342	0.015928
39	22	44.750000	0.482093	3.455395	-0.277172	0.009220	0.018791
39	23	45.500000	0.482093	3.246923	-0.269802	-0.000090	0.019848
39	24	45.375000	0.482093	3.276733	-0.271842	0.008591	0.019597
39	25	44.500000	0.482093	3.516222	-0.284190	0.003031	0.018211
39	26	44.000000	0.482093	3.656731	-0.289144	0.005697	0.017346
39	27	44.375000	0.482093	3.545877	-0.287844	0.005642	0.017912
39	28	44.500000	0.482093	3.506809	-0.287546	0.013636	0.018037
39	29	47.375000	0.482093	2.728499	-0.250058	0.010693	0.021795
39	30	48.375000	0.482093	2.478617	-0.235488	0.010862	0.022598
39	31	47.500000	0.482093	2.684381	-0.250380	0.008808	0.021825
39	32	47.000000	0.482093	2.805711	-0.259350	0.005100	0.021263
39	33	48.250000	0.482093	2.486112	-0.240252	0.010670	0.022352
39	34	50.500000	0.482093	1.976039	-0.205382	0.011092	0.023512
39	35	51.250000	0.482093	1.817855	-0.191610	0.006343	0.023384
39	36	51.375000	0.482093	1.784188	-0.191252	0.004202	0.023430
39	37	51.125000	0.482093	1.822499	-0.194158	0.008437	0.023222
39	38	50.375000	0.482093	1.963841	-0.209898	0.015933	0.023227
39	39	49.750000	0.482093	2.089865	-0.222914	0.009127	0.023047
39	40	49.125000	0.482093	2.222824	-0.232188	0.010038	0.022598
39	41	49.250000	0.482093	2.184721	-0.231688	0.008461	0.022641
39	42	49.250000	0.482093	2.175377	-0.232894	0.008766	0.022586
39	43	47.250000	0.482093	2.667383	-0.268914	0.007402	0.020971
39	44	48.000000	0.482093	2.463022	-0.255742	0.007439	0.021566
39	45	49.125000	0.482093	2.176095	-0.237472	0.013641	0.022287
39	46	48.625000	0.482093	2.288169	-0.248270	0.011091	0.021976
39	47	51.250000	0.482093	1.692645	-0.197174	0.011989	0.022528
39	48	51.625000	0.482093	1.608202	-0.192788	0.008730	0.022555
39	49	51.625000	0.482093	1.596346	-0.193080	0.011910	0.022468
39	50	52.750000	0.482093	1.379272	-0.170888	0.010070	0.021955
39	51	51.625000	0.482093	1.572340	-0.193504	0.006557	0.022280
39	52	54.375000	0.482093	1.097315	-0.144758	0.008438	0.020858
39	53	55.125000	0.482093	0.981084	-0.132806	0.006281	0.020238
39	54	56.000000	0.482093	0.857636	-0.121510	0.008871	0.019510
39	55	57.625000	0.482093	0.668429	-0.099554	0.004360	0.017825
39	56	56.125000	0.482093	0.817115	-0.117760	0.012457	0.018992
39	57	56.000000	0.482093	0.819065	-0.119194	0.008896	0.018922
39	58	56.750000	0.482093	0.721349	-0.107818	0.007454	0.017994
39	59	56.750000	0.482093	0.708405	-0.106582	0.009414	0.017700
39	60	54.125000	0.482093	1.027798	-0.148340	0.006912	0.020099
39	61	55.250000	0.482093	0.857160	-0.129060	0.010063	0.018995
39	62	53.500000	0.482093	1.094406	-0.157882	0.010057	0.020195
39	63	53.625000	0.482093	1.059993	-0.156048	0.009235	0.020007
39	64	52.125000	0.482093	1.302042	-0.186974	0.013071	0.020790
39	65	51.375000	0.482093	1.433234	-0.202938	0.012278	0.020891
39	66	53.875000	0.482093	0.975205	-0.152874	0.010494	0.019551
39	67	55.875000	0.482093	0.690799	-0.116214	0.009974	0.017281
39	68	57.125000	0.482093	0.543608	-0.095636	0.008326	0.015538
39	69	58.625000	0.482093	0.401757	-0.073690	0.010224	0.013166
39	70	59.875000	0.482093	0.307265	-0.059076	0.005695	0.011394
39	71	59.875000	0.482093	0.296062	-0.057268	0.005752	0.011033
39	72	63.125000	0.482093	0.148158	-0.030676	0.003856	0.007123
39	73	62.250000	0.482093	0.169738	-0.034818	0.003160	0.007713
39	74	60.375000	0.482093	0.238014	-0.047618	0.006288	0.009384
39	75	60.250000	0.482093	0.233369	-0.047642	0.005184	0.009295
39	76	62.750000	0.482093	0.131411	-0.028344	0.002760	0.006385
39	77	64.375000	0.482093	0.085538	-0.020516	0.003072	0.004997
39	78	66.375000	0.482093	0.048499	-0.012454	0.001192	0.003341
39	79	65.500000	0.482093	0.058241	-0.014124	0.002960	0.003613
39	80	67.500000	0.482093	0.035179	-0.009226	0.001248	0.002606
39	81	69.750000	0.482093	0.018854	-0.005634	0.000752	0.001736
39	82	68.375000	0.482093	0.027903	-0.007504	0.000328	0.002208
39	83	69.375000	0.482093	0.021069	-0.006142	0.000368	0.001885
39	84	69.250000	0.482093	0.021849	-0.006226	0.000320	0.001890
39	85	69.125000	0.482093	0.022635	-0.006354	0.001360	0.001909
39	86	69.125000	0.482093	0.022640	-0.006356	0.001328	0.001909
39	87	71.125000	0.482093	0.012241	-0.003766	0.000984	0.001217
39	88	72.000000	0.482093	0.009219	-0.003136	0.000544	0.001058
39	89	72.125000	0.482093	0.008836	-0.003048	0.000408	0.001032
39	90	71.750000	0.482093	0.010032	-0.003308	0.000392	0.001104
39	91	70.875000	0.482093	0.013240	-0.004202	0.001400	0.001355
39	92	70.125000	0.482093	0.016846	-0.005266	0.000808	0.001649
39	93	69.875000	0.482093	0.018205	-0.005542	0.000440	0.001721
39	94	67.875000	0.482093	0.031940	-0.008540	0.001816	0.002442
39	95	70.000000	0.482093	0.017526	-0.005422	0.000688	0.001690
39	96	73.375000	0.482093	0.005636	-0.002240	0.000016	0.000795
39	97	71.000000	0.482093	0.012749	-0.003956	0.001208	0.001285
39	98	69.750000	0.482093	0.018925	-0.005656	0.000744	0.001743
39	99	69.500000	0.482093	0.020381	-0.006000	0.001040	0.001839
39	100	71.000000	0.482093	0.012757	-0.003958	0.001176	0.001287
39	101	70.500000	0.482093	0.014988	-0.004856	0.000400	0.001545
39	102	68.250000	0.482093	0.028973	-0.007650	0.000888	0.002227
39	103	66.625000	0.482093	0.044383	-0.011414	0.001296	0.003097
39	104	69.000000	0.482093	0.023541	-0.006638	0.001440	0.001998
39	105	69.750000	0.482093	0.018953	-0.005664	0.000760	0.001745
39	106	66.875000	0.482093	0.037379	-0.009906	0.000968	0.002690
39	107	67.750000	0.482093	0.025314	-0.007554	0.002128	0.002109
39	108	65.875000	0.482093	0.037487	-0.010004	0.001904	0.002572
39	109	65.375000	0.482093	0.035740	-0.010186	0.002088	0.002517
39	110	67.875000	0.482093	0.013519	-0.004526	0.000016	0.001261
39	111	67.625000	0.482093	0.011493	-0.004032	0.001264	0.001104
39	112	67.625000	0.482093	0.009737	-0.003380	0.000352	0.000923
39	113	66.500000	0.482093	0.010474	-0.004130	0.000784	0.001039
39	114	67.875000	0.482093	0.005474	-0.002060	0.000304	0.000559
39	115	67.875000	0.482093	0.004172	-0.001464	0.000200	0.000400
39	116	68.125000	0.482093	0.001800	-0.001176	0.000312	0.000311
39	117	65.375000	0.482093	0.005938	-0.002906	0.001304	0.000660
39	118	62.625000	0.482093	0.013256	-0.005678	0.001736	0.001116
39	119	61.375000	0.482093	0.017638	-0.007552	0.003000	0.001367
